Identifier;TimeStamp;Begin;End;Open;High;Low;Close;Settlement;Price;ValidationStatus;ChangeComment
EEX_POWER_FUT_DE_BASE_Y;2021-01-29T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;;;;;47,80;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-29T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;2028-01-01T00:00:00.000+0100;;;;;48,28;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-01T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;49,95;49,95;48,85;48,85;49,03;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-01T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;48,75;48,80;48,45;48,45;48,55;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-01T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;47,10;47,10;46,85;46,85;46,85;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-01T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;;;;;47,03;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-01T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;;;;;47,48;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-01T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;2028-01-01T00:00:00.000+0100;;;;;47,95;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-02T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;49,40;50,50;49,20;50,50;50,20;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-02T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;48,65;49,70;48,55;49,70;49,57;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-02T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;47,65;47,85;47,65;47,75;47,76;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-02T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;;;;;47,45;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-02T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;;;;;47,90;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-02T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;2028-01-01T00:00:00.000+0100;;;;;48,38;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-03T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;50,30;51,90;50,15;51,85;51,52;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-03T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;49,75;51,55;49,70;51,55;51,05;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-02-03T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;48,10;49,00;48,10;49,00;48,98;;UNVALIDATED;
